date,long,short,long_short
1998-05-29,-0.035093702127659575,-0.01687403273322422,-0.018219669394435353
1998-06-30,-0.0632624943273906,-0.04901114100486224,-0.014251353322528366
1998-07-31,-0.22172070531400967,-0.1593344734299517,-0.06238623188405798
1998-08-31,0.08307616372391653,0.035493422150882824,0.04758274157303371
1998-09-30,0.05818765384615384,0.036284740384615384,0.021902913461538456
1998-10-30,0.1277927488,0.0445056784,0.0832870704
1998-11-30,0.0579666016,0.0079529264,0.0500136752
1998-12-31,0.09238306379585327,0.020913720893141946,0.07146934290271133
1999-01-29,-0.07196732114467409,-0.0367346253968254,-0.035232695747848694
1999-02-26,-0.002178276461295419,-0.021686582938388627,0.019508306477093208
1999-03-31,0.0746716119873817,0.0619271545741325,0.012744457413249206
1999-04-30,0.04110858241758242,0.025308744113029826,0.01579983830455259
1999-05-28,0.08209586384976526,0.026484507812500002,0.05561135603726526
1999-06-30,0.02022944651162791,0.014764669767441861,0.005464776744186047
1999-07-30,0.013205852534562213,-0.030863915514592933,0.04406976804915515
1999-08-31,0.001049170992366412,-0.020744468702290075,0.02179363969465649
1999-09-30,0.025649630699088145,0.003990475683890577,0.02165915501519757
1999-10-29,0.1530964585218703,0.025606216867469882,0.1274902416544004
1999-11-30,0.16119426047904192,0.026492408071748883,0.13470185240729304
1999-12-31,0.10788791827637445,-0.008216105497771175,0.11610402377414562
2000-01-31,0.27500234814814817,0.028149077037037038,0.24685327111111113
2000-02-29,-0.04016783137829912,0.015817026392961876,-0.055984857771261
2000-03-31,-0.12790761516034985,-0.013222622448979593,-0.11468499271137025
2000-04-28,-0.07332085693641618,-0.020370052023121386,-0.0529508049132948
2000-05-31,0.18566105043227665,0.02450630259365994,0.16115474783861672
2000-06-30,-0.03316443347639485,0.014251457796852647,-0.047415891273247496
2000-07-31,0.12496946382978723,0.04404854042553191,0.08092092340425532
2000-08-31,-0.042325501404494384,0.00024637780898876393,-0.04257187921348315
2000-09-29,-0.09148834545454547,-0.015255552447552447,-0.07623279300699302
2000-10-31,-0.1724899721059972,-0.038018225941422595,-0.1344717461645746
2000-11-30,-0.009354708333333333,0.03339332361111111,-0.042748031944444445
2000-12-29,0.23925316920943132,0.12200539805825242,0.1172477711511789
2001-01-31,-0.12689229085872578,-0.020571980609418283,-0.10632031024930749
2001-02-28,-0.09958636791147996,-0.006016827109266943,-0.09356954080221301
2001-03-30,0.1258882,0.04579979172413794,0.08008840827586207
2001-04-30,0.07874060220994475,0.07686818093922652,0.0018724212707182247
2001-05-31,0.03065608115543329,0.03833859972489684,-0.0076825185694635485
2001-06-29,-0.051996437585733885,0.019153891632373115,-0.071150329218107
2001-07-31,-0.04742367441860465,-0.006633053351573187,-0.04079062106703146
